Date,Open,High,Low,Close,Volume
2022-07-04,5419.76066729,5528.01154613,5407.13139809,5500.94882642,0
2022-07-05,5518.99063956,5616.41643051,5435.99829911,5517.18645824,0
2022-07-06,5556.87844715,5672.34605125,5536.13036204,5537.0324527,0
2022-07-07,5532.42670989,5735.07970293,5532.42670989,5685.33760464,0
2022-07-08,5736.92200287,5832.72159957,5665.07230534,5786.66410116,0
2022-07-11,5716.65670356,5908.25589698,5666.91460527,5799.56020071,0
2022-07-12,5757.18730217,5856.67149875,5725.86820325,5803.24480059,0
2022-07-13,5843.77539919,5946.94419565,5751.66040236,5816.14090014,0
2022-07-14,5803.24480059,5817.98320008,5644.80700603,5712.97210369,0
2022-07-15,5733.23740299,5895.35979742,5655.98451609,5867.72529837,0
2022-07-18,5904.57129711,5919.3096966,5827.19469976,5897.20209736,0
2022-07-19,5913.78279679,6094.32819059,5836.40619945,6048.27069217,0
2022-07-20,6074.06289128,6103.53969027,6024.32079299,6031.68999274,0
2022-07-21,6035.37459261,6140.385689,6004.05549369,6105.38199021,0
2022-07-22,6109.06659008,6173.54708786,6064.8513916,6158.80868837,0
2022-07-25,6149.59718869,6184.60088748,6077.74749116,6140.385689,0
2022-07-26,6040.90149242,6114.59348989,5969.05179489,5985.63249432,0
2022-07-27,5993.00169407,6086.95899084,5961.68259514,6037.21689255,0
2022-07-28,6081.43209103,6190.12778729,6033.53229267,6190.12778729,0
2022-07-29,6221.44688622,6344.88098198,6198.49192112,6269.34668457,0
2022-08-01,6254.60828508,6280.40048419,6219.60458628,6236.18528571,0
2022-08-02,6223.28918615,6263.81978476,6169.86248799,6175.3893878,0
2022-08-03,6158.80868837,6271.18898451,6120.1203897,6214.07768647,0
2022-08-04,6302.50808343,6414.88837957,6173.54708786,6184.60088748,0
2022-08-05,6064.8513916,6158.80868837,5930.36349622,5935.89039603,0
2022-08-08,5991.15939413,6055.63989191,5904.57129711,6042.74379236,0
2022-08-09,6042.74379236,6089.70576793,5904.57129711,5917.46739666,0
2022-08-10,5904.57129711,6050.1129921,5890.10905837,6040.90149242,0
2022-08-11,6081.43209103,6081.43209103,5893.51749749,5913.78279679,0
2022-08-12,5910.09819692,5956.15569533,5832.72159957,5899.0443973,0
2022-08-15,5972.73639476,5972.73639476,5871.40989825,5900.88669723,0
2022-08-16,5928.52119628,6081.43209103,5882.46369787,6046.42839223,0
2022-08-17,6072.22059135,6083.27439097,5862.19839856,5884.3059978,0
2022-08-18,5886.14829774,5917.46739666,5784.82180122,5832.72159957,0
2022-08-19,5764.55650192,5812.45630027,5642.9647061,5677.96840489,0
2022-08-22,5657.70310559,5670.59920515,5517.6883104,5539.79590964,0
2022-08-23,5519.53061034,5549.00740932,5425.57331357,5475.31541186,0
2022-08-24,5438.46941312,5484.52691154,5392.4119147,5484.52691154,0
2022-08-25,5512.16141059,5536.11130977,5361.09281578,5425.57331357,0
2022-08-26,5445.83861287,5467.94621211,5280.03161857,5280.03161857,0
2022-08-30,5259.76631926,5475.31541186,5259.76631926,5366.61971559,0
2022-08-31,5421.88871369,5421.88871369,5333.45831673,5353.72361603,0
2022-09-01,5324.24681705,5326.08911698,5211.86652091,5307.66611762,0
2022-09-02,5324.24681705,5480.84231167,5324.24681705,5462.4193123,0
2022-09-05,5370.30431546,5591.38030787,5340.25723253,5560.06120894,0
2022-09-06,5670.59920515,5922.99429647,5666.91460527,5700.07600413,0
2022-09-07,5668.75690521,5674.28380502,5479.00001173,5571.11500856,0
2022-09-08,5582.16880818,5595.06490774,5246.50544432,5357.40821591,0
2022-09-09,5359.25051584,5464.26161224,5342.66981641,5418.20411382,0
2022-09-12,5298.45461793,5606.11870736,5280.03161857,5585.85340806,0
2022-09-13,5589.53800793,5591.38030787,5364.77741565,5368.46201553,0
2022-09-14,5322.40451711,5473.47311192,5280.03161857,5344.51211635,0
2022-09-15,5397.93881451,5427.4156135,5322.40451711,5386.88501489,0
2022-09-16,5340.82751648,5407.1503142,5274.50471876,5350.03901616,0
2022-09-20,5366.61971559,5380.3466003,5263.45091914,5272.66241882,0
2022-09-21,5243.18561983,5298.45461793,5208.18192104,5298.45461793,0
2022-09-22,5254.23941945,5340.82751648,5193.44352154,5300.29691787,0
2022-09-23,5311.35071749,5366.61971559,5053.42872635,5053.42872635,0
2022-09-26,4941.04843021,5014.74042768,4813.92973458,4968.68292927,0
2022-09-27,4981.57902882,5044.21722667,4834.19503389,4854.46033319,0
2022-09-28,4753.13383667,4904.20243148,4618.64594129,4904.20243148,0
2022-09-29,4622.33054117,4650.65636327,4231.76295459,4305.45495206,0
2022-09-30,4264.92435345,4521.92519462,4264.92435345,4422.44099804,0
2022-10-03,4364.40855003,4475.8676962,4281.50505288,4454.68124693,0
2022-10-04,4513.6348449,4688.65333889,4489.68494572,4633.38434079,0
2022-10-05,4616.80364136,4672.07263946,4328.48370126,4386.51614927,0
2022-10-06,4437.17939753,4485.53977087,4261.23975357,4265.84550342,0
2022-10-07,4234.52640449,4262.16090354,4105.56540892,4105.56540892,0
2022-10-10,4046.61181095,4252.94940386,4041.80902713,4171.88820664,0
2022-10-11,4213.33995522,4255.71285376,4148.85945744,4189.39005604,0
2022-10-12,4172.80935661,4185.70545617,4013.45041209,4037.40031127,0
2022-10-13,4012.52926212,4301.77035218,3966.4717637,4281.50505288,0
2022-10-14,4376.38349962,4508.10794509,4301.77035218,4354.27590038,0
2022-10-17,4316.50875168,4463.89274661,4299.00690228,4439.02169747,0
2022-10-18,4527.45209443,4539.42704402,4456.52354686,4510.871395,0
2022-10-19,4484.15804591,4497.05414547,4373.62004971,4383.75269936,0
2022-10-20,4367.17199993,4567.06154307,4330.3260012,4492.44839563,0
2022-10-21,4400.33339879,4421.51984807,4300.84920221,4364.40855003,0
2022-10-24,4422.44099804,4563.17051348,4402.00970751,4497.05414547,0
2022-10-25,4510.871395,4673.91493939,4494.29069557,4635.22664072,0
2022-10-26,4620.48824123,4751.29153674,4616.80364136,4718.13013787,0
2022-10-27,4662.86113977,4786.29523553,4662.86113977,4679.4418392,0
2022-10-28,4586.4056924,4655.49194003,4535.74244414,4545.87509379,0
2022-10-31,4542.19049392,4562.45579322,4503.50219525,4540.34819398,0
2022-11-01,4593.77489215,4653.64964009,4507.18679512,4571.66729291,0
2022-11-02,4586.4056924,4742.08003705,4586.4056924,4644.43814041,0
2022-11-03,4550.48084364,4635.22664072,4513.6348449,4552.32314357,0
2022-11-04,4579.95764262,4738.39543718,4571.75406523,4723.65703768,0
2022-11-07,4708.91863819,4907.88703135,4662.86113977,4843.40653357,0
2022-11-08,4821.29893433,4963.15602945,4801.03363503,4963.15602945,0
2022-11-09,4992.63282844,5029.47882718,4893.14863186,4992.63282844,0
2022-11-10,4952.10222983,5243.18561983,4904.20243148,5232.13182021,0
2022-11-11,5241.3433199,5383.20041502,5211.86652091,5265.29321907,0
2022-11-14,5259.76631926,5348.19671622,5221.07802059,5322.40451711,0
2022-11-15,5309.50841755,5320.56221717,5167.65132243,5274.50471876,0
2022-11-16,5241.3433199,5256.08171939,5081.0632254,5132.64762363,0
2022-11-17,5143.70142325,5178.70512205,5022.10962743,5103.17082464,0
2022-11-18,5147.38602312,5280.03161857,5092.11702502,5280.03161857,0
2022-11-21,5217.39342072,5261.6086192,5178.70512205,5219.23572066,0
2022-11-22,5232.13182021,5280.03161857,5186.07432179,5252.39711952,0
2022-11-23,5256.08171939,5300.29691787,5210.02422097,5265.29321907,0
2022-11-24,5283.71621844,5346.35441629,5259.76631926,5292.92771812,0
2022-11-25,5268.97781895,5298.45461793,5216.98636455,5298.45461793,0
2022-11-28,5270.82011888,5305.82381768,5198.97042135,5256.08171939,0
2022-11-29,5280.03161857,5323.92248014,5230.28952028,5287.40081831,0
2022-11-30,5318.71991724,5410.83491407,5307.07731856,5379.51581515,0
2022-12-01,5495.04403916,5495.04403916,5332.9318549,5416.78298469,0
2022-12-02,5444.73336129,5495.04403916,5347.83872242,5435.41656909,0
2022-12-05,5431.68985221,5517.40434044,5424.23641845,5454.05015349,0
2022-12-06,5441.00664441,5493.18068073,5427.96313533,5461.50358725,0
2022-12-07,5439.14328597,5524.8577742,5431.68985221,5478.27381321,0
2022-12-08,5474.54709633,5500.63411448,5398.14940029,5413.05626781,0
2022-12-09,5444.73336129,5506.2241898,5392.55932497,5446.59671973,0
2022-12-12,5416.78298469,5429.82649377,5327.34177958,5390.69596653,0
2022-12-13,5416.78298469,5623.61577152,5325.47842114,5478.27381321,0
2022-12-14,5482.00053009,5517.40434044,5457.77687037,5517.40434044,0
2022-12-15,5482.00053009,5519.26769888,5349.70208086,5349.70208086,0
2022-12-16,5362.74558993,5362.74558993,5200.63340567,5241.62729134,0
2022-12-19,5245.35400822,5263.07818053,5139.14257715,5152.18608623,0
2022-12-20,5135.41586027,5172.68302907,5094.42197459,5131.68914339,0
2022-12-21,5157.77616155,5334.79521334,5157.77616155,5271.44102638,0
2022-12-22,5286.3478939,5321.75170426,5174.54638751,5215.54027319,0
2022-12-23,5260.26087574,5322.79527815,5222.99370694,5222.99370694,0
2022-12-28,5269.57766794,5334.79521334,5252.80744198,5271.44102638,0
2022-12-29,5277.0311017,5359.01887305,5239.06331013,5359.01887305,0
2022-12-30,5362.74558993,5448.46007817,5334.79521334,5409.32955093,0
2023-01-03,5463.36694569,5619.88905464,5448.46007817,5549.08143392,0
2023-01-04,5590.0753196,5685.10660003,5586.34860272,5681.37988315,0
2023-01-05,5981.38059197,6210.57368007,5603.0687975,6072.68515552,0
2023-01-06,6074.54851396,6091.31873992,5932.93327253,6039.14470361,0
2023-01-09,5998.15081793,6080.13858928,5940.38670629,6013.05768545,0
2023-01-10,5921.75312189,5986.97066729,5750.32414543,5837.9019921,0
2023-01-11,5865.8523687,6016.78440233,5863.98901026,5964.61036601,0
2023-01-12,6009.33096857,6160.2630022,5975.79051665,6160.2630022,0
2023-01-13,6182.62330348,6182.62330348,6090.27693622,6134.17598404,0
2023-01-16,6124.85919184,6193.80345411,6117.40575808,6180.75994504,0
2023-01-17,6163.98971908,6201.25688787,6067.0950802,6163.98971908,0
2023-01-18,6193.80345411,6199.39352943,6055.91492956,6096.90881524,0
2023-01-19,6137.90270092,6137.90270092,5951.56685693,5964.61036601,0
2023-01-20,5962.74700757,6014.92104389,5919.88976345,5996.28745949,0
2023-01-23,6014.92104389,6083.86530616,6013.98936467,6016.78440233,0
2023-01-24,6048.46149581,6080.13858928,5990.69738417,6061.50500488,0
2023-01-25,6057.778288,6083.86530616,5983.24395041,6027.96455297,0
2023-01-26,6087.59202304,6165.85307752,6057.778288,6134.17598404,0
2023-01-27,6100.63553212,6182.62330348,6091.31873992,6182.62330348,0
2023-01-30,6147.21949312,6197.53017099,6098.77217368,6193.80345411,0
2023-01-31,6178.8965866,6201.25688787,6098.77217368,6165.85307752,0
2023-02-01,6193.80345411,6231.07062291,6175.16986972,6188.2133788,0
2023-02-02,6244.11413199,6506.84767201,6231.07062291,6462.12706946,0
2023-02-03,6428.58661754,6507.2575177,6400.63624094,6503.12095513,0
2023-02-06,6465.85378634,6490.07744605,6307.46831895,6335.41869554,0
2023-02-07,6327.96526179,6400.63624094,6203.12024631,6266.47443327,0
2023-02-08,6253.43092419,6445.3568435,6253.43092419,6391.31944874,0
2023-02-09,6406.22631626,6462.12706946,6378.27593966,6411.81639158,0
2023-02-10,6352.1889215,6385.72937342,6225.48054759,6270.20115015,0
2023-02-13,6285.10801767,6313.05839427,6242.25077355,6288.83473455,0
2023-02-14,6307.46831895,6352.1889215,6244.11413199,6253.43092419,0
2023-02-15,6288.83473455,6369.89082668,6255.29428263,6342.8721293,0
2023-02-16,6404.36295782,6432.31333442,6313.05839427,6372.68586434,0
2023-02-17,6342.8721293,6434.17669286,6316.78511115,6419.26982534,0
2023-02-20,6426.7232591,6439.76676818,6363.36907214,6396.90952406,0
2023-02-21,6370.8225059,6408.0896747,6311.19503583,6346.59884618,0
2023-02-22,6322.37518647,6357.77899682,6262.74771639,6283.24465923,0
2023-02-23,6404.36295782,6469.58050321,6380.1392981,6380.1392981,0
2023-02-24,6424.85990066,6432.31333442,6355.91563838,6374.54922278,0
2023-02-27,6430.44997598,6458.40035258,6378.27593966,6409.95303314,0
2023-02-28,6391.31944874,6430.44997598,6324.23854491,6374.54922278,0
2023-03-01,6391.31944874,6486.35072917,6359.64235526,6419.26982534,0
2023-03-02,6389.4560903,6437.90340974,6374.54922278,6383.86601498,0
2023-03-03,6383.86601498,6450.94691882,6378.27593966,6426.7232591,0
2023-03-06,6439.76676818,6592.56216025,6428.58661754,6592.56216025,0
2023-03-07,6579.51865117,6598.15223557,6534.79804861,6557.15834989,0
2023-03-08,6523.61789797,6559.02170833,6493.80416293,6559.02170833,0
2023-03-09,6540.38812393,6583.24536805,6503.66319244,6568.33850053,0
2023-03-10,6521.75453953,6521.75453953,6402.49959938,6491.94080449,0
2023-03-13,6493.80416293,6508.71103045,6335.41869554,6354.05227994,0
2023-03-14,6376.41258122,6482.62401229,6333.0949944,6436.0400513,0
2023-03-15,6447.22020194,6447.22020194,6152.80956844,6203.12024631,0
2023-03-16,6286.97137611,6370.8225059,6195.66681255,6290.69809299,0
2023-03-17,6314.92175271,6363.36907214,6072.68515552,6128.58590872,0
2023-03-20,6089.45538148,6242.25077355,5983.24395041,6184.48666192,0
2023-03-21,6244.11413199,6445.3568435,6244.11413199,6393.18280718,0
2023-03-22,6391.31944874,6491.94080449,6354.05227994,6354.05227994,0
2023-03-23,6365.23243058,6387.59273186,6272.06450859,6339.14541242,0
2023-03-24,6324.23854491,6344.73548774,6186.35002036,6236.66069823,0
2023-03-27,6309.33167739,6309.33167739,6214.30039695,6223.61718915,0
2023-03-28,6244.11413199,6314.92175271,6197.53017099,6266.47443327,0
2023-03-29,5696.28675067,6020.51111921,5696.28675067,5994.42410105,0
2023-03-30,5953.43021537,6115.54239964,5944.90907723,6093.18209836,0
2023-03-31,6115.54239964,6124.85919184,6069.89198122,6122.9958334,0
2023-04-03,6126.72255028,6132.3126256,6011.19432701,6011.19432701,0
2023-04-04,6055.91492956,6076.4118724,6013.05768545,6020.51111921,0
2023-04-05,6029.82791141,6029.82791141,5875.1691609,5916.16304657,0
2023-04-06,5906.84625438,5979.51723353,5905.48236917,5942.25006473,0
2023-04-11,5986.97066729,6065.23172176,5979.51723353,6011.19432701,0
2023-04-12,6024.23783609,6057.778288,5990.69738417,6009.33096857,0
2023-04-13,6052.18821268,6086.17587063,6009.33096857,6035.41798673,0
2023-04-14,6044.73477893,6115.54239964,6033.55462829,6115.54239964,0
2023-04-17,6137.90270092,6154.67292688,6052.18821268,6078.27523084,0
2023-04-18,6109.95232432,6154.67292688,6087.59202304,6154.67292688,0
2023-04-19,6147.21949312,6165.85307752,6065.23172176,6087.59202304,0
2023-04-20,6108.08896588,6186.35002036,6074.54851396,6186.35002036,0
2023-04-21,6173.30651128,6329.82862022,6173.30651128,6329.82862022,0
2023-04-24,6322.37518647,6445.3568435,6305.60496051,6402.49959938,0
2023-04-25,6385.72937342,6387.59273186,6270.20115015,6313.05839427,0
2023-04-26,6326.10190335,6329.82862022,6264.61107483,6324.23854491,0
2023-04-27,6326.10190335,6411.81639158,6275.79122547,6327.96526179,0
2023-04-28,6327.96526179,6355.91563838,6199.39352943,6279.51794235,0
2023-05-02,6290.69809299,6300.01488519,6150.94621,6150.94621,0
2023-05-03,6163.98971908,6227.34390603,6068.77051895,6068.95843864,0
2023-05-04,6190.07673723,6309.33167739,5998.90557126,6262.74771639,0
2023-05-05,6290.69809299,6335.41869554,6216.16375539,6335.41869554,0
2023-05-09,6335.41869554,6400.63624094,6300.01488519,6326.10190335,0
2023-05-10,6327.96526179,6352.1889215,6236.66069823,6342.8721293,0
2023-05-11,6335.41869554,6402.49959938,6329.82862022,6383.86601498,0
2023-05-12,6393.18280718,6440.12294914,6342.8721293,6352.1889215,0
2023-05-15,6363.36907214,6430.44997598,6298.15152675,6348.46220462,0
2023-05-16,6341.00877086,6370.8225059,6281.38130079,6281.38130079,0
2023-05-17,6281.38130079,6281.38130079,6162.12636064,6195.66681255,0
2023-05-18,6210.57368007,6275.79122547,6199.39352943,6236.66069823,0
2023-05-19,6245.97749043,6256.47574505,6130.44926716,6143.49277624,0
2023-05-22,6177.03322816,6212.43703851,6162.12636064,6186.35002036,0
2023-05-23,6173.30651128,6173.30651128,6083.86530616,6106.22560744,0
2023-05-24,6091.31873992,6096.90881524,5968.33708289,6007.46761013,0
2023-05-25,5996.28745949,6027.96455297,5901.25617906,5981.38059197,0
2023-05-26,6003.74089325,6003.74089325,5901.25617906,5962.74700757,0
2023-05-30,5962.74700757,5990.69738417,5921.75312189,5944.11342317,0
2023-05-31,5918.02640501,6026.10119453,5908.70961282,5912.43632969,0
2023-06-01,5916.16304657,5968.33708289,5914.29968813,5966.47372445,0
2023-06-02,6007.46761013,6057.778288,5979.51723353,6057.778288,0
2023-06-05,6065.23172176,6077.66199958,6009.33096857,6009.33096857,0
2023-06-06,5988.83402573,6050.32485425,5960.88364913,6039.14470361,0
2023-06-07,6057.778288,6152.80956844,6050.32485425,6080.13858928,0
2023-06-08,6057.778288,6106.22560744,6048.46149581,6048.46149581,0
2023-06-09,6109.95232432,6109.95232432,5979.51723353,5994.42410105,0
2023-06-12,6055.91492956,6061.50500488,6000.01417637,6037.28134517,0
2023-06-13,6091.31873992,6091.31873992,6009.33096857,6046.59813737,0
2023-06-14,6035.41798673,6046.59813737,5979.51723353,6011.19432701,0
2023-06-15,5994.42410105,6085.7286646,5970.20044133,6000.01417637,0
2023-06-16,6016.78440233,6048.46149581,5972.06379977,5998.15081793,0
2023-06-19,5983.24395041,6359.64235526,5927.34319721,6281.38130079,0
2023-06-20,6292.56145143,6337.28205398,6219.89047227,6242.25077355,0
2023-06-21,6234.79733979,6257.15764107,6199.39352943,6227.34390603,0
2023-06-22,6195.66681255,6251.56756575,6108.08896588,6218.02711383,0
2023-06-23,6212.43703851,6229.20726447,6100.63553212,6160.2630022,0
2023-06-26,6193.80345411,6262.74771639,6126.72255028,6247.84084887,0
2023-06-27,6242.25077355,6344.73548774,6232.93398135,6344.73548774,0
2023-06-28,6350.32556306,6415.54310846,6350.32556306,6378.27593966,0
2023-06-29,6359.64235526,6441.63012662,6346.59884618,6346.59884618,0
2023-06-30,6335.41869554,6478.89729541,6327.96526179,6428.58661754,0
2023-07-03,6445.3568435,6531.07133173,6422.99654222,6504.98431357,0
2023-07-04,6482.62401229,6512.43774733,6461.75449094,6497.53087981,0
2023-07-05,6460.26371102,6531.07133173,6460.26371102,6478.89729541,0
2023-07-06,6457.97923718,6457.97923718,6258.30673427,6258.30673427,0
2023-07-07,6235.48701965,6330.56916389,6172.73280444,6330.56916389,0
2023-07-10,6302.04452062,6364.79873582,6288.73302042,6360.99545005,0
2023-07-11,6376.20859313,6476.99566603,6362.89709294,6476.99566603,0
2023-07-12,6496.01209488,6655.75009721,6469.38909449,6619.6188824,0
2023-07-13,6619.6188824,6619.6188824,6577.78273893,6602.50409644,0
2023-07-14,6562.56959585,6612.01231086,6535.94659546,6585.38931047,0
2023-07-17,6585.38931047,6585.38931047,6522.63509527,6554.96302431,0
2023-07-18,6556.8646672,6619.6188824,6520.73345238,6604.40573932,0
2023-07-19,6669.06159741,6786.96345627,6655.75009721,6707.09445511,0
2023-07-20,6693.78295491,6849.71767147,6693.78295491,6849.71767147,0
2023-07-21,6847.81602859,6872.53738609,6811.68481378,6872.53738609,0
2023-07-24,6840.20945705,6853.52095724,6777.45524185,6798.37331358,0
2023-07-25,6798.37331358,6815.48809955,6659.55338298,6659.55338298,0
2023-07-26,6691.88131203,6752.73388434,6678.56981183,6741.32402703,0
2023-07-27,6798.37331358,6817.38974243,6748.93059857,6771.75031319,0
2023-07-28,6735.61909838,6747.02895569,6695.6845978,6720.4059553,0
2023-07-31,6691.88131203,6728.01252684,6648.00289918,6701.38952645,0
2023-08-01,6682.3730976,6691.50107853,6568.27452451,6619.6188824,0
2023-08-02,6547.35645277,6610.11066798,6515.02852373,6515.02852373,0
2023-08-03,6575.88109605,6580.06461531,6492.20880911,6562.56959585,0
2023-08-04,6581.5860247,6617.71723951,6537.84823835,6608.20902509,0
2023-08-07,6572.07781028,6573.97945316,6476.99566603,6539.74988123,0
2023-08-08,6501.71702353,6535.94659546,6469.38909449,6505.5203093,0
2023-08-09,6562.56959585,6598.70081067,6524.53673815,6547.35645277,0
2023-08-10,6585.38931047,6636.73366836,6547.35645277,6634.83202548,0
2023-08-11,6594.8975249,6627.22545394,6551.15973854,6560.66795297,0
2023-08-14,6541.65152412,6625.32381105,6520.73345238,6625.32381105,0
2023-08-15,6619.6188824,6743.22566992,6551.15973854,6615.81559663,0
2023-08-16,6575.88109605,6650.04516856,6526.43838104,6560.66795297,0
2023-08-17,6516.93016661,6551.15973854,6484.60223757,6516.93016661,0
2023-08-18,6496.01209488,6515.02852373,6393.32337909,6499.81538065,0
2023-08-21,6496.01209488,6534.04495258,6456.0775943,6480.7989518,0
2023-08-22,6484.60223757,6553.06138143,6454.17595141,6456.0775943,0
2023-08-23,6450.37266564,6518.8318095,6395.22502198,6425.65130814,0
2023-08-24,6488.40552334,6524.53673815,6401.69041762,6418.0447366,0
2023-08-25,6410.43816506,6534.04495258,6410.43816506,6446.56937987,0
2023-08-29,6511.22523796,6623.42216817,6471.29073738,6615.81559663,0
2023-08-30,6627.22545394,6631.02873971,6532.14330969,6594.8975249,0
2023-08-31,6613.91395375,6680.47145472,6581.5860247,6644.3402399,0
2023-09-01,6651.94681144,6731.81581261,6572.07781028,6682.3730976,0
2023-09-04,6728.01252684,6743.22566992,6686.17638337,6689.97966914,0
2023-09-05,6646.24188279,6731.81581261,6610.11066798,6695.6845978,0
2023-09-06,6670.96324029,6735.61909838,6631.02873971,6663.35666875,0
2023-09-07,6594.8975249,6680.47145472,6594.8975249,6648.14352567,0
2023-09-08,6781.25852762,6813.58645666,6671.43304117,6758.438813,0
2023-09-11,6764.14374165,6847.81602859,6764.14374165,6805.97988512,0
2023-09-12,6826.89795686,6975.22610188,6824.99631397,6920.07845822,0
2023-09-13,6872.53738609,6908.66860091,6800.27495647,6824.99631397,0
2023-09-14,6824.99631397,6830.70124263,6716.60266953,6783.1601705,0
2023-09-15,6824.99631397,6882.04560052,6800.27495647,6840.20945705,0
2023-09-18,6844.01274282,6868.73410032,6741.32402703,6762.24209877,0
2023-09-19,6747.02895569,6747.02895569,6650.04516856,6686.17638337,0
2023-09-20,6703.29116934,6802.17659935,6701.38952645,6756.53717011,0
2023-09-21,6663.35666875,7064.60331747,6663.35666875,6988.53760207,0
2023-09-22,6958.11131592,6986.63595919,6893.45545783,6939.09488707,0
2023-09-25,6895.35710071,6958.11131592,6866.83245744,6952.40638726,0
2023-09-26,6923.88174399,7058.89838882,6912.47188668,7058.89838882,0
2023-09-27,7081.71810343,7093.12796074,6994.24253073,7024.66881689,0
2023-09-28,7028.47210266,7039.88195997,6870.63574321,6923.88174399,0
2023-09-29,6973.32445899,7053.19346016,6902.96367225,6937.19324418,0
2023-10-02,6961.91460169,7083.61974632,6892.6930892,6933.38995841,0
2023-10-03,6891.55381494,6940.99652995,6775.55359896,6775.55359896,0
2023-10-04,6741.32402703,6821.92981974,6604.40573932,6629.12709682,0
2023-10-05,6636.73366836,6743.22566992,6615.81559663,6695.6845978,0
2023-10-06,6718.50431242,6859.2258859,6701.38952645,6859.2258859,0
2023-10-09,6807.88152801,6807.88152801,6553.06138143,6560.66795297,0
2023-10-10,6539.74988123,6773.65195608,6539.74988123,6689.97966914,0
2023-10-11,6661.45502587,6762.24209877,6535.94659546,6537.84823835,0
2023-10-12,6570.17616739,6629.12709682,6507.42195219,6587.29095336,0
2023-10-13,6568.27452451,6617.10861871,6488.40552334,6516.93016661,0
2023-10-16,6579.68438182,6760.34045588,6558.76631008,6741.32402703,0
2023-10-17,6773.65195608,6828.79959974,6688.07802626,6828.79959974,0
2023-10-18,6874.43902898,6902.96367225,6733.71745549,6745.1273128,0
2023-10-19,6710.89774088,6747.02895569,6621.52052528,6621.52052528,0
2023-10-20,6587.29095336,6604.40573932,6452.27430853,6497.91373777,0
2023-10-23,6513.12688084,6638.63531125,6440.86445122,6615.81559663,0
2023-10-24,6623.42216817,6648.14352567,6553.06138143,6587.29095336,0
2023-10-25,6583.48766759,6608.20902509,6509.32359507,6526.43838104,0
2023-10-26,6486.50388046,6526.43838104,6444.66773699,6480.7989518,0
2023-10-27,6484.60223757,6505.5203093,6414.24145083,6486.50388046,0
2023-10-30,6530.24166681,6591.09423913,6480.9586898,6501.71702353,0
2023-10-31,6591.09423913,6606.30738221,6446.56937987,6545.45480989,0
2023-11-01,6760.34045588,6863.02917167,6644.3402399,6781.25852762,0
2023-11-02,6868.73410032,7001.84910227,6792.66838493,6893.45545783,0
2023-11-03,6929.58667264,7087.42303209,6819.29138532,6969.52117322,0
2023-11-06,6918.17681533,7009.45567381,6851.61931436,6851.61931436,0
2023-11-07,6866.83245744,7026.57045977,6811.68481378,6967.61953034,0
2023-11-08,7055.09510305,7096.93124651,6975.22610188,6977.12774476,0
2023-11-09,6940.99652995,7060.8000317,6927.68502976,7051.29181728,0
2023-11-10,7015.16060246,7036.0786742,6906.76695802,7018.96388823,0
2023-11-13,7037.98031708,7161.5871046,7005.65238804,7161.5871046,0
2023-11-14,7136.8657471,7275.6856777,7102.63617517,7260.47253462,0
2023-11-15,7268.07910616,7363.1612504,7214.83310538,7349.84975021,0
2023-11-16,7351.75139309,7384.07932214,7241.45610577,7250.96432019,0
2023-11-17,7203.42324807,7336.53825001,7203.42324807,7334.63660713,0
2023-11-20,7275.6856777,7385.98096502,7275.6856777,7336.53825001,0
2023-11-21,7275.6856777,7363.1612504,7275.6856777,7332.73496424,0
2023-11-22,7351.75139309,7363.1612504,7290.89882078,7349.84975021,0
2023-11-23,7344.14482155,7418.30889407,7294.70210655,7355.55467886,0
2023-11-24,7294.70210655,7410.70232253,7294.70210655,7410.70232253,0
2023-11-27,7443.03025157,7448.73518022,7252.86596308,7439.2269658,0
2023-11-28,7342.24317867,7511.48939543,7342.24317867,7511.48939543,0
2023-11-29,7469.65325196,7597.06332525,7429.71875137,7540.0140387,0
2023-11-30,7520.99760985,7578.0468964,7496.27625235,7540.0140387,0
2023-12-01,7541.91568159,7684.53889795,7540.0140387,7646.50604026,0
2023-12-04,7598.96496813,7730.17832719,7598.96496813,7699.75204103,0
2023-12-05,7659.81754045,7747.29311316,7612.27646833,7707.35861257,0
2023-12-06,7654.1126118,7785.32597085,7654.1126118,7724.47339854,0
2023-12-07,7705.30123817,7734.05951599,7655.45355661,7678.46017887,0
2023-12-08,7630.52971583,7745.56282712,7630.52971583,7670.79130478,0
2023-12-11,7676.54296035,7812.66547538,7643.95024548,7804.99660129,0
2023-12-12,7829.92044207,7908.52266288,7757.06613825,7772.40388642,0
2023-12-13,7724.47342338,7831.83766059,7724.47342338,7758.98335677,0
2023-12-14,7852.92706433,7943.03633484,7711.05289373,7831.83766059,0
2023-12-15,7847.17540876,7893.18865328,7760.90057529,7816.49991242,0
2023-12-18,7789.65885312,7824.16878651,7705.30123817,7755.14891973,0
2023-12-19,7785.82441607,7818.41713094,7707.21845669,7770.4866679,0
2023-12-20,7722.55620486,7915.69727803,7722.55620486,7879.76812363,0
2023-12-21,7864.43037546,7927.69858667,7820.33434946,7858.67871989,0
2023-12-22,7831.83766059,7872.09924954,7714.88733078,7870.18203102,0
2023-12-27,7868.2648125,7868.2648125,7774.32110495,7797.3277272,0
2023-12-28,7804.99660129,7835.67209764,7774.32110495,7810.74825685,0
2023-12-29,7812.66547538,7831.83766059,7766.65223086,7781.98997903,0
2024-01-02,7814.5826939,7856.76150137,7661.20521217,7709.13567521,0
